,Unnamed: 0,Loyalty#,Province or State,City,Latitude,Longitude,Postal code,Gender,Education,Location Code,Income,Marital Status,LoyaltyStatus,EnrollmentDateOpening,CancellationDate,Customer Lifetime Value,EnrollmentType,Cancelled_Subscription,Subscription_Duration_Days,Flights_in_Subscription,Total_Flights,percentage_flights_as_sub,mean_spent,distance_airport,Total_Num_Flights_With_Companions,Total_Distance_KM,Total_Points_Accumulated,Total_Points_Redeemed,PRR,PRR_Above_One,Avg_Flight_Dist_KM,Comp_Ratio,most_recent_flight,frequency,som_cluster,behavioural_cluster,value_cluster,hierarchical_labels,behavioural_fuzzy_membership_0,behavioural_fuzzy_membership_1,value_fuzzy_membership_0,value_fuzzy_membership_1,mixed_behavioural,mixed_value,fuzzy_behavioural,fuzzy_value,fuzzy_cluster_label,Income_unscaled,Customer Lifetime Value_unscaled,Subscription_Duration_Days_unscaled,Flights_in_Subscription_unscaled,Total_Flights_unscaled,percentage_flights_as_sub_unscaled,mean_spent_unscaled,distance_airport_unscaled,Total_Distance_KM_unscaled,Total_Num_Flights_With_Companions_unscaled,Total_Points_Redeemed_unscaled,PRR_unscaled,Avg_Flight_Dist_KM_unscaled,Comp_Ratio_unscaled,most_recent_flight_unscaled,frequency_unscaled
6406,8890,205156,New Brunswick,Fredericton,45.94743125,-66.645889,E3B 2H2,male,Bachelor,Urban,-1.234081680378943,Married,Nova,2015-11-16,2099-12-31,0.4642366175964749,Standard,0,1.3561525732346564,0.6476021565948121,0.44125959470050974,0.5256490345160038,-0.12648489943939514,-0.3374038489480022,0.45740080248194503,0.034956614836423164,31720.16,-0.5514349618573674,-0.4071648669198844,False,-0.5615822764510437,0.04808323444980055,-0.3633605012436807,0.07710412944962564,0,0,0,3,0.29065085318091405,0.709349146819086,0.21064733084583237,0.7893526691541676,0,0,1,0,2,25542.0,11084.61,3614,194.0,194.0,100.0,57.13716494845361,12.441701340037852,317275.6,51.0,4665.0,0.14706735401082466,1635.441237113402,0.26288659793814434,1,5.542857142857143
6407,8891,653572,Quebec,Montreal,45.507651,-73.553428,H2Y 4R4,female,Bachelor,Rural,1.1726205076173415,Single,Nova,2016-06-16,2099-12-31,0.4655837528227723,Standard,0,1.1123855131251532,0.5142568510737275,0.3028329717261627,0.5256490345160038,-0.1180531103625695,-0.3003709867520456,-0.2606727073953515,0.7239268403625814,41272.84,0.7562399411003372,0.16087445555307686,False,0.3612837314228847,-0.5787476211136527,-0.07759310645653307,-0.17184377155823066,0,0,0,3,0.5695864320631712,0.4304135679368288,0.090314016130093,0.9096859838699071,1,0,0,0,3,78255.0,11093.72,3401,184.0,184.0,100.0,60.291956521739124,15.179514101488767,412803.4,35.0,16012.3,0.3879621562267099,2243.496739130435,0.19021739130434784,2,5.111111111111111
6408,8893,597532,Ontario,Toronto,43.653225,-79.383186,P1W 1K4,male,College,Urban,0.685052494686711,Single,Nova,2018-12-22,2099-12-31,0.46591647008503023,Standard,0,0.06063937115034867,0.060882812302040096,-0.16781754638661747,0.5256490345160038,-0.08148752607010756,-0.23103582753279583,-0.7094686510686617,0.7591319886216308,41759.17,-0.4567068088843048,-0.44411784663304416,False,1.1824804751701272,-0.7818917251654429,-0.07759310645653307,-0.7164173050129156,0,0,0,3,0.6539332943223655,0.34606670567763453,0.2218197435664101,0.7781802564335899,1,0,0,0,3,67576.0,11095.97,2482,150.0,150.0,100.0,73.97313333333332,20.30541235702299,417684.7,25.0,5487.0,0.13139628972510708,2784.5646666666667,0.16666666666666666,2,4.166666666666667
6409,8894,725004,Quebec,Montreal,45.501691,-73.56726,H2Y 2W2,female,Bachelor,Suburban,-0.37769875889380056,Divorced,Nova,2021-02-22,2099-12-31,0.4697094468747707,2021 Promotion,0,-0.8469065380836232,-1.3259083651172392,-1.6074544253198273,0.5256490345160038,0.3669935905332895,-0.3167757223800185,-1.5621809440479513,-1.672244613769083,8054.0,-1.0890345161387993,-0.7539554135059956,False,-0.3855020301252659,-1.0944211160143504,-0.3633605012436807,1.3017081424956243,0,1,1,0,0.22782302865193443,0.7721769713480656,0.3455173300349221,0.6544826699650779,0,1,1,0,2,44299.0,11121.62,1689,46.0,46.0,100.0,241.77434782608697,13.966723842047344,80567.0,6.0,0.0,0.0,1751.4565217391305,0.13043478260869565,1,7.666666666666667
6410,8895,907209,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,male,Bachelor,Urban,-0.37769875889380056,Divorced,Nova,2018-01-21,2099-12-31,0.4697094468747707,Standard,0,0.444028878834309,0.3275734233442092,0.10903569956207673,0.5256490345160038,-0.10434396612662049,-0.4985746748281855,0.14324364191062783,1.1266645624661058,46858.520000000004,-0.1834702508561644,-0.3585210306345696,False,1.1402357709291469,0.013035972499661203,-0.3633605012436807,-0.23591124608231107,0,0,0,3,0.7730034659561883,0.22699653404381165,0.18126961384913498,0.818730386150865,0,0,0,0,3,44299.0,11121.62,2817,170.0,170.0,100.0,65.42129411764707,0.5264585609764004,468644.2,44.0,7858.0,0.1676962908773047,2756.7305882352944,0.25882352941176473,1,5.0
6411,8896,102788,Quebec,Montreal,45.52701625,-73.60270225,H2T 2J6,male,Bachelor,Urban,-0.4554521371146886,Single,Nova,2021-03-09,2099-12-31,0.47009244141221396,2021 Promotion,0,-0.8640732324575318,-0.8858688568976602,0.8842247882184204,-2.850517231370014,-0.1476392553037652,-0.3371266355309028,0.412521208114614,0.6712024194433679,40540.7,0.14982994869212238,-0.12867291612488585,False,-0.3206033157309164,-0.3111616161169111,-0.3633605012436807,0.7137948468628843,0,0,0,3,0.03667808288807183,0.9633219171119282,0.09629604579758216,0.9037039542024178,0,0,1,0,2,42596.0,11124.21,1674,79.0,226.0,34.95575221238938,49.22216814159292,12.462195527793698,405493.0,50.0,10750.2,0.26517055699580916,1794.216814159292,0.22123893805309736,1,6.647058823529412
6412,8897,149846,Quebec,Montreal,45.523719,-73.592651,H2T 9K8,male,College,Rural,0.4053594853025888,Single,Nova,2018-08-27,2099-12-31,0.4751083389836755,Standard,0,0.19453958726683632,1.1409797870228249,0.953438099705594,0.5256490345160038,-0.15009432437716816,-0.33020294661810357,0.18812323627795885,0.7918763177165257,42214.78,1.5665344204184577,0.533217135187673,False,-0.2696132896255965,-0.539174094350317,-0.3633605012436807,0.7985900337329908,0,0,0,3,0.06690912633373451,0.9330908736662655,0.2137237500682024,0.7862762499317976,0,0,1,0,2,61450.0,11158.13,2599,231.0,231.0,100.0,48.30359307359307,12.974058849658338,422224.8,45.0,23043.6,0.5458656896944625,1827.812987012987,0.19480519480519481,1,6.794117647058823
6413,8898,547016,British Columbia,West Vancouver,49.187502,-123.078244,V6V 8Z3,female,College,Suburban,-0.1926064539569361,Single,Nova,2016-12-05,2099-12-31,0.4751083389836755,Standard,0,0.9155407509710005,0.5142568510737275,0.3028329717261627,0.5256490345160038,-0.11711752258831237,-0.3201829251895103,-0.08115432992602734,1.0724176359034194,46104.67,0.041710784313378574,-0.2521173564439882,False,0.7598478869683791,-0.39122998660430836,-0.3633605012436807,-0.17184377155823066,0,0,0,3,0.7015270844845518,0.29847291551544824,0.13108870390098779,0.8689112960990123,0,0,0,0,3,48353.0,11158.13,3229,184.0,184.0,100.0,60.64201086956521,13.714831798615263,461122.7,39.0,9812.0,0.2128200895917919,2506.1016304347827,0.21195652173913043,1,5.111111111111111
6414,8899,147064,Quebec,Montreal,45.501691,-73.56726,H2Y 2W2,male,Bachelor,Urban,-0.8829815755529715,Married,Nova,2015-12-04,2099-12-31,0.4753966939442992,Standard,0,1.335552539985966,0.5009223205216191,0.28899030942872794,0.5256490345160038,-0.11620337382437648,-0.3167757223800185,1.2203539067265725,0.8378594500286602,42855.55,2.515175794680814,0.9669094652998257,False,0.5109056558728508,0.9856925345537889,0.20817428833061452,-0.015443760220033366,0,0,0,3,0.775853609394338,0.22414639060566205,0.3269542826519061,0.6730457173480938,0,0,0,0,3,33232.0,11160.08,3596,183.0,183.0,100.0,60.984043715846994,13.966723842047344,428600.5,68.0,31275.4,0.7297864570633208,2342.0792349726776,0.37158469945355194,3,5.382352941176471
6415,8902,382271,Ontario,Toronto,43.653225,-79.383186,M2Z 4K1,male,Bachelor,Suburban,-0.5227957853095271,Divorced,Nova,2019-05-06,2099-12-31,0.4830137011349237,Standard,0,-0.09386087821482939,0.6342676260427037,0.7596408275415081,-0.048423062608224425,-0.14110680569173858,-0.23103582753279583,2.073066199705862,1.2279829496289423,48259.53,2.133531969618902,0.6123963375625628,False,0.3322824914981035,1.2387476082954667,-0.3633605012436807,0.3567128932654347,0,0,0,3,0.6783089099859128,0.32169109001408724,0.23542778100447911,0.7645722189955209,0,0,0,0,3,41121.0,11211.59,2347,193.0,217.0,88.94009216589862,51.6663133640553,20.30541235702299,482692.3,87.0,27963.7,0.5794441015069978,2224.3884792626727,0.4009216589861751,1,6.027777777777778
6416,8903,109495,Quebec,Montreal,45.52701625,-73.60270225,H2T 2J6,female,Bachelor,Rural,0.7623036490905528,Married,Nova,2017-01-03,2099-12-31,0.48402664035557563,Standard,0,0.8823518085147771,0.967630889845415,0.7734834898389428,0.5256490345160038,-0.14165625634802778,-0.3371266355309028,1.5345110672978897,0.7131315469132652,41124.46,-0.6723228359069328,-0.5466172798724473,False,-0.1801967439443934,0.7480686689352645,-0.3633605012436807,0.47249197222680905,0,0,0,3,0.533049321596181,0.466950678403819,0.26258678695897913,0.7374132130410208,1,0,0,0,3,69268.0,11218.44,3200,218.0,218.0,100.0,51.46073394495413,12.462195527793698,411306.6,75.0,3616.0,0.0879282062305499,1886.7275229357797,0.3440366972477064,1,6.228571428571429
6417,8905,127039,British Columbia,Vancouver,49.286161,-123.125698,V6E 3Z3,male,College,Suburban,0.7734895431974921,Single,Nova,2016-08-13,2099-12-31,0.49237710426655523,Standard,0,1.0460076282127064,1.4210049286171025,1.244134007951723,0.5256490345160038,-0.15961415377886035,-0.3572814126828241,1.3101130954612346,1.8649896464452016,57091.22,0.3360134084771343,-0.24321071681987522,False,0.39533649478680516,0.17653174010454062,-0.3633605012436807,0.9173032953511403,0,0,0,3,0.3950133087232054,0.6049866912767946,0.12403120051540688,0.8759687994845932,1,0,1,0,2,69513.0,11274.91,3343,252.0,252.0,100.0,44.741706349206346,10.972167406317457,571015.2,70.0,12365.8,0.21659722808515913,2265.933333333333,0.2777777777777778,1,7.0
6418,8906,722120,Ontario,Trenton,44.098783,-77.594907,K8V 4B2,female,College,Urban,-0.1334353569667594,Single,Nova,2019-07-16,2099-12-31,0.49237710426655523,Standard,0,-0.1751165649179971,-0.019124371010610635,0.17824901104925028,-0.3938231077113023,-0.10699858354909927,-0.2263152189163065,0.008604858808634725,0.3251003205823892,35743.79,-1.0890345161387993,-0.7539554135059956,False,0.05680885639615876,-0.19862258772971006,-0.3633605012436807,-0.31599558923741206,0,0,0,3,0.7463811512208173,0.2536188487791828,0.331270517564649,0.668729482435351,0,1,0,0,3,49649.0,11274.91,2276,144.0,175.0,82.28571428571428,64.42805714285714,20.654403543382085,357504.9,41.0,0.0,0.0,2042.885142857143,0.2342857142857143,1,4.861111111111111
6419,8907,784847,Quebec,Montreal,45.501691,-73.56726,H2Y 2W2,female,Bachelor,Urban,2.080412885283764,Married,Nova,2018-08-06,2099-12-31,0.4927926311585306,Standard,0,0.21857295939030846,0.6609366871469206,0.4551022569979445,0.5256490345160038,-0.12462123978570414,-0.3167757223800185,-0.39531149049734454,1.3819882540191584,50394.36,-0.365435887771573,-0.4601501848520804,False,0.8793657324762848,-0.8040091897485963,-0.3633605012436807,0.004341783382991465,0,0,0,3,0.5448742439744356,0.4551257560255645,0.2170494562894196,0.7829505437105804,1,0,0,0,3,98138.0,11277.72,2620,195.0,195.0,100.0,57.83446153846153,13.966723842047344,504045.6,32.0,6279.0,0.12459727636187859,2584.849230769231,0.1641025641025641,1,5.416666666666667
6420,8908,734647,Saskatchewan,Regina,50.44521,-104.6189,S1J 3C5,male,Bachelor,Suburban,-0.31177046872881975,Married,Nova,2021-04-05,2099-12-31,0.49323773291826234,2021 Promotion,0,-0.8949732823305674,-1.0992213457313955,0.8703821259209857,-3.2115603177627223,-0.1451953191504497,-0.45572080693668565,-0.4850706792320066,0.8798873853020421,43435.58,-1.0890345161387993,-0.7539554135059956,False,-0.11332132344126723,-1.069418764746438,-0.3633605012436807,0.484847842313596,0,0,0,3,0.1878608757477475,0.8121391242522524,0.33378018760028966,0.6662198123997103,0,1,1,0,2,45743.0,11280.73,1647,63.0,225.0,28.000000000000004,50.136577777777774,3.694614070265933,434427.8,30.0,0.0,0.0,1930.7902222222222,0.13333333333333333,1,6.25
6421,8909,106037,British Columbia,Victoria,48.428421,-123.36565,V10 6T5,male,Bachelor,Suburban,1.5351347901034549,Married,Nova,2016-03-31,2099-12-31,0.4933545536458997,Standard,0,1.2005078775778846,1.9410516201493322,1.7839978375516765,0.5256490345160038,-0.17557974249250732,-0.17156481950867655,1.3101130954612346,1.7621977969282134,55667.18,-1.0890345161387993,-0.7539554135059956,False,-0.1399059307868408,-0.14458952403230954,-0.3633605012436807,1.5419611719609267,0,0,0,3,0.24227861929934774,0.7577213807006523,0.3363959793346354,0.6636040206653645,0,1,1,0,2,86195.0,11281.52,3478,291.0,291.0,100.0,38.76810996563574,24.702061037409383,556762.8,70.0,0.0,0.0,1913.2742268041238,0.24054982817869416,1,8.083333333333334
6422,8911,873169,Saskatchewan,Regina,50.44521,-104.6189,S6J 3G0,male,Bachelor,Suburban,-1.379315676926591,Married,Nova,2020-02-25,2099-12-31,0.4964717447074094,Standard,0,-0.4314725342350333,-0.03245890156271909,0.9119101128132899,-1.4094313440396236,-0.14670210526533192,-0.45572080693668565,-0.6645890567013307,0.8975076294402196,43681.19,-1.0890345161387993,-0.7539554135059956,False,-0.1356164953889593,-1.2358817876617507,-0.3633605012436807,0.747712921610927,0,0,0,3,0.2067992574590374,0.7932007425409626,0.332369989609444,0.6676300103905559,0,1,1,0,2,22361.0,11302.6,2052,143.0,228.0,62.71929824561403,49.57280701754386,3.694614070265933,436870.9,26.0,0.0,0.0,1916.1004385964914,0.11403508771929824,1,6.705882352941177
6423,8912,209249,Quebec,Montreal,45.523719,-73.592651,H2T 9K8,female,Doctor,Rural,-1.857615377597186,Divorced,Nova,2015-05-24,2099-12-31,0.49833496137605376,Standard,0,1.5575751205551849,-0.1791387376359121,-0.4169854677404422,0.5256490345160038,-0.050088519163872684,-0.33020294661810357,-0.7543482454359928,-0.2491244748796819,27782.89,0.7876661787107438,0.6282141170945891,False,0.15139193138924925,-0.6511976162649905,-0.07759310645653307,-0.9443144643914312,0,0,0,3,0.6523939473615155,0.34760605263848443,0.22822281155614296,0.771777188443857,1,0,0,0,3,11885.0,11315.2,3790,132.0,132.0,100.0,85.72121212121213,12.974058849658338,277886.9,24.0,16285.0,0.5861521245629955,2105.2037878787883,0.18181818181818182,2,3.7714285714285714
6424,8913,428903,British Columbia,Victoria,48.428421,-123.36565,V10 6T5,male,Doctor,Suburban,-1.857615377597186,Divorced,Nova,2017-03-28,2099-12-31,0.49833496137605376,Standard,0,0.7862183200208885,0.5675949732821614,0.3582036209159015,0.5256490345160038,-0.11833300139041907,-0.17156481950867655,-0.03627473555869631,1.080408807163335,46215.27,-0.7814561216313735,-0.6177751875075224,False,0.6878653019520156,-0.38424794702151355,-0.3633605012436807,-0.10777629703414975,0,0,0,3,0.6854672039975334,0.31453279600246653,0.28119841016566494,0.7188015898343351,0,0,0,0,3,11885.0,11315.2,3116,188.0,188.0,100.0,60.18723404255319,24.702061037409383,462230.7,40.0,2669.0,0.05775147478311823,2458.673936170213,0.2127659574468085,1,5.222222222222222
6425,8914,542296,Ontario,Toronto,43.769222,-79.410337,M2M 7K8,male,Doctor,Urban,-1.857615377597186,Divorced,Nova,2016-02-04,2099-12-31,0.49833496137605376,Standard,0,1.2645968699071435,1.1809833786791504,0.9949660865978982,0.5256490345160038,-0.14995544461993596,-0.22640532450452222,-1.113385000374641,0.3400383295296249,35949.81,0.3117782131362158,0.04335456545221327,False,-0.7115210144533161,-1.6297278675196587,-0.07759310645653307,0.736083867411598,0,0,0,3,0.249882213154335,0.750117786845665,0.06040970037874394,0.9395902996212561,0,0,1,0,2,11885.0,11315.2,3534,234.0,234.0,100.0,48.35555555555556,20.647742102308754,359576.1,16.0,12155.5,0.33812417923766497,1536.6499999999999,0.06837606837606838,2,6.685714285714286
6426,8915,961639,Alberta,Edmonton,53.350085,-113.727817,T9G 1W3,male,Doctor,Suburban,-1.857615377597186,Divorced,Nova,2019-01-10,2099-12-31,0.49833496137605376,Standard,0,0.038894891610064354,0.5809295038342699,0.4966302438902486,0.2897141006600235,-0.12645734451262694,-0.3594153393625256,0.14324364191062783,0.4773249208353551,37853.229999999996,-0.5674534694768999,-0.4720115949082262,False,-0.14156928131731514,-0.30267999253045125,-0.07759310645653307,0.05239238927605176,0,0,0,3,0.2834446466036923,0.7165553533963077,0.2195084844762721,0.7804915155237279,0,0,1,0,2,11885.0,11315.2,2463,189.0,198.0,95.45454545454545,57.14747474747475,10.814407747753304,378611.3,44.0,4526.0,0.11956707525355169,1912.1782828282828,0.2222222222222222,2,5.5
6427,8917,529922,Alberta,Edmonton,53.350085,-113.727817,T9G 1W3,female,Bachelor,Rural,1.2189620689175185,Married,Nova,2019-06-05,2099-12-31,0.49876823318868274,Standard,0,-0.1281942669626467,0.8742891759806558,1.2164486833568535,-0.28407965847772065,-0.15819545189677983,-0.3594153393625256,0.2778824250126209,0.4603227663875887,37617.69,-0.6239215898623022,-0.5009615392116034,False,-0.7595335928160539,-0.597874419833606,-0.3633605012436807,0.8852695580891,0,0,0,3,0.11254628648122712,0.8874537135187729,0.23644366222801264,0.7635563377719873,0,0,1,0,2,79270.0,11318.13,2317,211.0,250.0,84.39999999999999,45.27252,10.814407747753304,376253.9,47.0,4036.0,0.10728994789419552,1505.0156000000002,0.188,1,6.944444444444445
6428,8918,919437,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,female,Bachelor,Suburban,-0.4967258035337625,Single,Nova,2018-04-18,2099-12-31,0.4991674939033923,Standard,0,0.34446205146563874,1.4210049286171025,1.244134007951723,0.5256490345160038,-0.15912712973711418,-0.3600898856144569,1.2652335010939035,1.8117069974975435,56351.44,0.652557557609018,-0.12156519979472777,False,0.3508416171957148,0.14230233063061276,-0.3633605012436807,0.9173032953511403,0,0,0,3,0.37120729934160207,0.628792700658398,0.0791277421754759,0.9208722578245242,1,0,1,0,2,41692.0,11320.83,2730,252.0,252.0,100.0,44.92392857142857,10.764539030424512,563627.4,69.0,15112.6,0.26818480592510147,2236.616666666667,0.27380952380952384,1,7.0
6429,8919,142855,Quebec,Hull,45.4376036666667,-75.731276,J8Y 3Z5,female,Bachelor,Rural,2.0857090637180695,Married,Nova,2019-07-24,2099-12-31,0.4995416159805091,Standard,0,-0.1842721352507484,-0.43249481812597274,-0.4169854677404422,-0.22147825602793333,-0.0499232981474932,-0.31972226778241636,-0.5748298679666687,0.3001798385838446,35399.659999999996,0.8848950627294457,0.3870199935492412,False,1.0271090262021574,-0.38980939846408597,-0.07759310645653307,-0.9443144643914312,0,0,0,3,0.7347376141807779,0.26526238581922207,0.14028134063478093,0.8597186593652191,0,0,0,0,3,98254.0,11323.36,2268,113.0,132.0,85.60606060606061,85.7830303030303,13.748887868090133,354049.6,28.0,17128.7,0.48386622922367056,2682.193939393939,0.21212121212121213,2,3.7714285714285714
6430,8921,612995,Ontario,Ottawa,45.421532,-75.697189,K1F 2R2,male,Bachelor,Urban,0.25638163848241396,Married,Nova,2018-05-09,2099-12-31,0.5093870894565677,Standard,0,0.32042867934216657,0.03421375119782318,-0.1955028709814869,0.5256490345160038,-0.07350707692397884,-0.3529518176158208,0.6817987743186001,0.21778639130008678,34257.35,2.6650006994013475,1.4883166032784,False,0.46986300483771964,1.0442935262273634,-0.07759310645653307,-0.6090100683107809,0,0,0,3,0.8341338515521485,0.1658661484478514,0.3900710771808073,0.6099289228191928,0,1,0,0,3,58187.0,11389.94,2709,148.0,148.0,100.0,76.95905405405406,11.292251243306186,342625.5,56.0,32575.5,0.9509054261348295,2315.037162162162,0.3783783783783784,2,4.352941176470588
6431,8923,165550,Ontario,Toronto,43.653225,-79.383186,M2Z 4K1,male,Doctor,Rural,-1.0918610267335722,Married,Nova,2018-09-24,2099-12-31,0.5155667580742379,Standard,0,0.16249509110220678,1.2209869703354757,1.0364940734902022,0.5256490345160038,-0.15027725789728924,-0.23103582753279583,0.09836404754329678,1.5431625333483248,52631.19,0.44454744067911783,-0.15773406814416627,False,0.3272415067125477,-0.6545063278827234,-0.3633605012436807,0.6770502658858377,0,0,1,1,0.24493915848733935,0.7550608415126605,0.07838772176245423,0.9216122782375458,0,0,1,0,2,28657.0,11431.73,2571,237.0,237.0,100.0,48.23514767932489,20.30541235702299,526392.9,43.0,13307.6,0.25284626853392445,2221.067088607595,0.18143459915611815,1,6.583333333333333
6432,8924,190052,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,male,Bachelor,Rural,-0.32953092916800086,Married,Nova,2016-10-13,2099-12-31,0.5203371842433225,Standard,0,0.9761964044254778,0.9542963592933066,0.7596408275415081,0.5256490345160038,-0.13799810665489873,-0.4523611606699164,-0.2606727073953515,0.35075140334684435,36099.25,-0.7121962433627473,-0.5403557594372983,False,-0.5184230398663056,-0.8282670541301195,-0.3633605012436807,0.45601747877775983,0,0,1,1,0.10419442653617078,0.8958055734638293,0.23950571224353415,0.7604942877564658,0,0,1,0,2,45354.0,11463.99,3282,217.0,217.0,100.0,52.82944700460829,3.9429902928341742,361061.5,35.0,3270.0,0.09058359938225863,1663.8778801843318,0.16129032258064516,1,6.2
6433,8925,475974,Ontario,Toronto,43.744509,-79.406026,M2P 4F6,male,Bachelor,Suburban,-0.32953092916800086,Married,Nova,2016-08-29,2099-12-31,0.5203371842433225,Standard,0,1.0276964875472039,0.674271217699029,0.4689449192953792,0.5256490345160038,-0.12286986859540906,-0.23847389860638193,0.05348445317596576,1.0555727084714162,45870.21,0.10313427036525492,-0.22215246850586565,False,0.5088890062106243,-0.37113881147830724,-0.3633605012436807,0.020358652014011564,0,0,1,1,0.617726132075596,0.38227386792440404,0.093391905753677,0.906608094246323,1,0,0,0,3,45354.0,11463.99,3327,196.0,196.0,100.0,58.489744897959184,19.75552113343654,458787.1,42.0,10345.0,0.2255276354740909,2340.7505102040814,0.21428571428571427,1,5.444444444444445
6434,8926,355906,Ontario,Thunder Bay,48.380894,-89.247681,K8T 5M5,female,Bachelor,Rural,0.4365886753807376,Single,Nova,2016-02-05,2099-12-31,0.5215571475382682,Standard,0,1.2634524236155495,0.11422093451047391,-0.11244689719687861,0.5256490345160038,-0.08009256317759941,-0.48083646867678065,0.7715579630532622,0.004939236872732293,31307.06,1.6780301479141244,1.054553869485884,False,0.04211727810191572,1.0291552124551102,-0.3633605012436807,-0.5072558440666526,0,0,0,3,0.8134162534864253,0.1865837465135747,0.3291142515601375,0.6708857484398625,0,0,0,0,3,62134.0,11472.24,3533,154.0,154.0,100.0,74.49506493506493,1.8378313333425,313113.6,58.0,24011.1,0.7669548018881364,2033.2051948051947,0.37662337662337664,1,4.529411764705882
6435,8927,563076,Ontario,Toronto,43.769222,-79.410337,M2M 7K8,male,Bachelor,Urban,0.637660829041801,Married,Nova,2019-05-02,2099-12-31,0.521740511718357,Standard,0,-0.08928309304845373,0.7809474621158966,0.7319555029466387,0.26008506245485385,-0.13656667580445425,-0.22640532450452222,0.5022803968492761,1.2733472710258236,48889.22,-1.0890345161387993,-0.7539554135059956,False,0.4080892183793692,-0.13328421727343087,-0.07759310645653307,0.3246791560033945,0,0,1,1,0.5223129201233863,0.47768707987661374,0.31993539239164454,0.6800646076083555,1,0,0,0,3,66538.0,11473.48,2351,204.0,215.0,94.88372093023256,53.36502325581395,20.647742102308754,488982.2,52.0,0.0,0.0,2274.3358139534885,0.24186046511627907,2,5.972222222222222
6436,8928,894478,Alberta,Edmonton,51.151181,-114.222646,T3G 6Y6,male,Bachelor,Urban,0.637660829041801,Married,Nova,2016-12-18,2099-12-31,0.521740511718357,Standard,0,0.9006629491802797,1.1943179092312588,1.0088087488953328,0.5256490345160038,-0.14870525617940586,2.794906356869832,2.073066199705862,1.150232026659271,47182.39,-0.5083578528776462,-0.5021308116260392,False,0.004068541960063601,0.9738584952546754,-0.07759310645653307,0.6450165286237975,0,0,1,1,0.5573608804659986,0.4426391195340014,0.22312839600162312,0.7768716039983768,1,0,0,0,3,66538.0,11473.48,3216,235.0,235.0,100.0,48.82331914893617,244.01113307700317,471911.9,87.0,5038.8,0.10679408143589166,2008.135744680851,0.3702127659574468,2,6.527777777777778
6437,8929,787875,Ontario,Toronto,43.653225,-79.383186,M8Y 4K8,male,College,Rural,0.685052494686711,Married,Nova,2016-06-09,2099-12-31,0.5242336730702097,Standard,0,1.1203966371663108,1.1943179092312588,1.0088087488953328,0.5256490345160038,-0.14851350467941996,-0.23103582753279583,-0.7094686510686617,1.5707854448334129,53012.89,-0.7230289031917837,-0.6126854006392743,False,0.38066658106073004,-1.3018874350459657,-0.07759310645653307,0.6450165286237975,0,0,1,1,0.3065203373991871,0.6934796626008128,0.2689315714375567,0.7310684285624433,0,0,1,0,2,67576.0,11490.34,3408,235.0,235.0,100.0,48.89506382978723,20.30541235702299,530222.9,25.0,3176.0,0.059909957748011854,2256.2676595744683,0.10638297872340426,2,6.527777777777778
6438,8932,265975,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,female,High School or Below,Rural,-1.6575933282808557,Married,Nova,2015-11-08,2099-12-31,0.5276377403489552,Standard,0,1.3653081435674077,0.5409259121779445,0.3305182963210321,0.5256490345160038,-0.11375587872866835,-0.4985746748281855,0.9510763405225864,0.9444680214145547,44328.51,-0.5858689911862618,-0.5216969958216169,False,0.5741882937342154,0.655743472739532,-0.3633605012436807,-0.13981003429618996,0,0,1,1,0.8857684275492145,0.11423157245078548,0.22492928574696686,0.7750707142530332,0,0,0,0,3,16266.0,11513.36,3622,186.0,186.0,100.0,61.899784946236565,0.5264585609764004,443382.1,62.0,4366.2,0.09849643040111206,2383.7747311827957,0.3333333333333333,1,5.166666666666667
6439,8935,587867,Alberta,Edmonton,53.350085,-113.727817,T9G 1W3,female,Bachelor,Urban,0.5510957056672833,Married,Nova,2021-05-14,2099-12-31,0.5353760044973803,Standard,0,-0.9396066877027299,-1.845955056649469,0.3166756340235974,-4.468519619430041,-0.11210560231478968,-0.3594153393625256,0.05348445317596576,0.2843035161159272,35179.93,-0.27954672425475596,-0.2831309155688812,False,-0.15719522483352769,-0.26123465349174907,0.20817428833061452,-0.15582690292721005,0,0,1,1,0.49257251170683997,0.50742748829316,0.10973087690120015,0.8902691230987999,1,0,1,0,2,64642.0,11565.69,1608,7.0,185.0,3.783783783783784,62.51724324324324,10.814407747753304,351848.3,42.0,7024.3,0.19966782196553548,1901.8827027027025,0.22702702702702704,3,5.138888888888889
6440,8936,862097,Quebec,Montreal,45.523719,-73.592651,H2T 9K8,male,College,Urban,0.4053594853025888,Single,Nova,2021-12-01,2099-12-31,0.5363238790089684,Standard,0,-1.1696403923131062,-1.939296770514228,0.6627421914594651,-4.664919510315561,-0.13191561593773055,-0.33020294661810357,0.9959559348899174,0.7777633899896276,42019.5,-1.0890345161387993,-0.7539554135059956,False,-0.0063424310245580404,0.3682164331585371,-0.07759310645653307,0.24459481284829349,0,0,1,1,0.6249551018063334,0.37504489819366654,0.3131863620479679,0.6868136379520321,1,0,0,0,3,61450.0,11572.1,1407,0.0,210.0,0.0,55.1052380952381,12.974058849658338,420268.0,63.0,0.0,0.0,2001.2761904761905,0.3,2,5.833333333333333
